Question ID,Sentence Position,Answer,QANTA Scores,IR_Wiki Scores,Question Text
118661,1,council_of_trent,"john_sherman:0.0550053706067, seneca_falls_convention:0.0221224124983, john_hay:0.0218847010359, council_of_trent:0.0215153966551, kulturkampf:0.0181782623022, congress_of_berlin:0.0172774614895, eleanor_roosevelt:0.016102342507, otto_von_bismarck:0.0142878992485, council_of_constance:0.0131184544343, brook_farm:0.012677385188, lateran_treaty:0.0115933587848, jamaica:0.0115130630183, antonio_de_oliveira_salazar:0.0111118545514, greenback_party:0.0109317866376, caroline_affair:0.0108576820497, missouri_compromise:0.010725696486, clara_barton:0.0102729942952, alexander_ii_of_russia:0.00994069609512, william_the_conqueror:0.00949435567063, hull_house:0.00918019498426","martin_van_buren:2.35269573936, lester_b._pearson:2.30106489959, winston_churchill:2.27680760217, william_ewart_gladstone:2.24896520025, nelson_mandela:2.19248851079, huldrych_zwingli:2.12935796224, martin_luther:2.07759714258, james_a._garfield:2.05208281892, william_jennings_bryan:2.04820235515, pedro_alvares_cabral:2.04820235515, george_washington:2.0288840594, william_tecumseh_sherman:1.90521415875, john_adams:1.85929105844, sam_houston:1.84646530488, charlemagne:1.84020989531, seneca_falls_convention:1.78847307138, william_lloyd_garrison:1.75860565074, manifest_destiny:1.74504297588, thomas_paine:1.73878979276, benjamin_disraeli:1.71727976962",girolama seripando was the representative of the augustinian order at this meeting where marcello cervini served as the secretary. the peace of crespy was key in securing this meeting which saw controversy over the phrase church universal.
2033,0,whiskey_rebellion,"william_mckinley:0.0314209262384, falklands_war:0.0229271928087, william_henry_harrison:0.0192863797724, byzantine_empire:0.0189112983672, william_howard_taft:0.0158844787416, peace_of_westphalia:0.0139177893652, bartolomeu_dias:0.0116957193934, inca_empire:0.0116657063869, suez_crisis:0.0115640900777, peter_the_great:0.0111179015953, hartford_convention:0.0106766479791, oda_nobunaga:0.010175404062, knights_of_labor:0.00990328663497, bay_of_pigs_invasion:0.00891008742388, rutherford_b._hayes:0.00866336202271, charlemagne:0.00855744039363, battle_of_ayacucho:0.00851685137886, carthage:0.00802702504805, parthian_empire:0.00776538481127, gamal_abdel_nasser:0.00770519158457","whiskey_rebellion:12.3481681783, james_monroe:3.27352193374, william_mckinley:3.15277594038, samuel_adams:3.08037191478, henry_clay:2.97496194772, state_of_franklin:2.87553105478, second_vatican_council:2.5759431374, erie_canal:2.5759431374, john_jay:2.35404743365, wars_of_the_roses:2.29955879162, grover_cleveland:2.19959455243, salvador_allende:2.00395624649, kamakura_shogunate:2.00395624649, george_wallace:1.9033858613, daniel_boone:1.90096662326, homestead_strike:1.75324960889, charles_de_gaulle:1.70715033087, john_adams:1.69837279028, douglas_macarthur:1.64166766309, adolf_hitler:1.60579457085",vowing to obstruct the operation of the law its supporters formed committees of correspondence in fayette westmoreland bedford and allegheny counties.
4017,0,ming_dynasty,"kamakura_shogunate:0.109131602582, yuan_dynasty:0.0884419005399, ming_dynasty:0.0873909159473, tokugawa_shogunate:0.0691895399818, tokugawa_ieyasu:0.0604144107447, oda_nobunaga:0.0416749770508, francisco_franco:0.0307440253867, battle_of_leyte_gulf:0.0158264934425, han_dynasty:0.0156946049316, portugal:0.0133726307427, safavid_dynasty:0.0126432401067, night_of_the_long_knives:0.0102677113671, diocletian:0.0100329614933, inca_empire:0.00911764779552, jacquerie:0.00901411339478, camillo_benso,_count_of_cavour:0.00864754231226, knights_of_labor:0.00802890526403, oliver_cromwell:0.00796447603713, tang_dynasty:0.00794725160898, st._bartholomew's_day_massacre:0.0072057009594","yuan_dynasty:4.72540181569, ming_dynasty:4.17335125779, kublai_khan:3.89162006786, safavid_dynasty:3.67042564626, han_dynasty:3.14995883042, tang_dynasty:3.04029246516, umayyad_caliphate:2.81465882062, claudius:2.79415546996, parthian_empire:2.57924671477, mali_empire:2.42845686137, league_of_nations:2.42327673462, mughal_empire:2.41529697395, teutonic_knights:2.35990156089, golden_horde:2.26017284578, war_of_the_spanish_succession:2.21539511954, ethiopia:2.06167069003, genghis_khan:1.99874902568, thirty_years'_war:1.92817582928, haile_selassie:1.88673311728, charlemagne:1.8547890547",during this dynasty the emperor controlled the government directly ruling with the aid of a specially appointed nei-ko or grand secretariat.
4020,0,louis_riel,"james_monroe:0.0703780380837, hudson's_bay_company:0.0485511571538, julius_nyerere:0.0348717803252, third_crusade:0.0323506133201, henry_l._stimson:0.0199085843021, james_k._polk:0.0150814407242, hernando_de_soto:0.0148973450031, thomas_paine:0.0141504143433, ulysses_s._grant:0.0135548420942, john_a._macdonald:0.0127266124956, knights_of_labor:0.0127096150623, homestead_strike:0.0110263202117, shays'_rebellion:0.0108672123913, albert_b._fall:0.0101455999801, fort_ticonderoga:0.00987416337827, credit_mobilier_of_america_scandal:0.00986558842685, ancient_corinth:0.00979730541912, lester_b._pearson:0.0094707701379, salem_witch_trials:0.00777769061841, easter_rising:0.00765469126579","louis_riel:4.65969844004, ethan_allen:3.80527397335, george_armstrong_custer:2.82291584064, daniel_boone:2.60389650555, hudson's_bay_company:2.5235707312, george_wallace:2.34254318511, john_a._macdonald:2.20581517889, green_mountain_boys:2.15695219187, zachary_taylor:2.03752765889, george_washington:1.97910088415, brian_mulroney:1.92811749954, first_crusade:1.88669132745, sam_houston:1.86269167223, alexander_hamilton:1.85375385582, aaron_burr:1.8465055774, john_brown_(abolitionist):1.7993207531, louisiana_purchase:1.77405298305, samuel_adams:1.74108791621, huey_long:1.67843966729, john_quincy_adams:1.64990385406",this event began when its leader prevented potential surveyors and william mcdougall the appointed lieutenant governor from entering rupert 's land.
4020,3,louis_riel,"john_a._macdonald:0.193386380396, louis_riel:0.143415221942, hudson's_bay_company:0.0125757298776, muhammad:0.009099884209, first_triumvirate:0.00877515026628, battle_of_puebla:0.00843833480815, booker_t._washington:0.00807544698247, lester_b._pearson:0.00749061396496, fashoda_incident:0.00741191874102, salem_witch_trials:0.00727327283908, ancient_corinth:0.00697171861739, opium_wars:0.00689463628113, franklin_pierce:0.00674278229643, battle_of_caporetto:0.00648217597504, william_henry_harrison:0.00646951149681, guelphs_and_ghibellines:0.00620730931715, john_t._scopes:0.00619289708699, john_paul_jones:0.0060859786064, giuseppe_garibaldi:0.00572953645686, alexander_kerensky:0.0052676984437","louis_riel:7.94988790429, john_a._macdonald:3.72444010103, hudson's_bay_company:3.03800964623, second_boer_war:2.47051377179, brian_mulroney:2.41864742452, ulysses_s._grant:2.37456985336, ethan_allen:2.30314898179, william_tecumseh_sherman:2.27145239891, pancho_villa:2.11033563958, franklin_pierce:2.10469756003, trent_affair:2.0464092514, jefferson_davis:1.92365445717, john_brown_(abolitionist):1.89139819966, rutherford_b._hayes:1.85888921072, pierre_trudeau:1.79839469993, charles_sumner:1.73622884419, george_washington:1.72549548101, oliver_cromwell:1.70206160716, charles_de_gaulle:1.6808471281, wars_of_the_roses:1.65534665151",this event began when its leader prevented potential surveyors and william mcdougall the appointed lieutenant governor from entering rupert 's land. the execution of thomas scott and continued agitation however culminated in an encounter at fort garry between colonel garnet wolseley and the rebels. on December 8 1869 a provisional government was declared and appeared to be successful but the aforementioned situation enraged the english-speaking canadians and hampered the efforts of the metis in negotiating a favorable settlement. name this canadian rebellion led by louis_riel that momentarily stopped manitoba from joining the confederation.
4024,0,battle_of_plassey,"babur:0.120785999307, zachary_taylor:0.0515953210171, seminole_wars:0.049410078745, jawaharlal_nehru:0.0333750788686, william_henry_harrison:0.032641556055, mark_antony:0.0301347377054, samuel_de_champlain:0.0270891225112, homestead_strike:0.0240485418053, treaty_of_waitangi:0.0220167688412, oregon_trail:0.017900449282, ambrose_burnside:0.0142433145176, jamaica:0.0136919777205, thomas_nast:0.0133651989904, peloponnesian_war:0.012615681381, july_revolution:0.011852680799, fashoda_incident:0.0118092419869, war_of_the_pacific:0.0110063486594, benedict_arnold:0.0101959760576, fort_ticonderoga:0.00946557579996, brigham_young:0.00915050587084","battle_of_bosworth_field:3.48733187894, john_brown_(abolitionist):3.43909735592, black_panther_party:3.07228852348, whiskey_rebellion:3.05737704134, cecil_rhodes:3.02163577647, shays'_rebellion:2.95710075311, ethan_allen:2.82087026073, trent_affair:2.81314445032, benedict_arnold:2.72284136491, tecumseh:2.5652445896, war_of_the_pacific:2.45998902523, francis_drake:2.45496369118, fourteen_points:2.45496369118, war_of_the_austrian_succession:2.31024123307, william_walker_(filibuster):2.26525475136, hudson's_bay_company:2.26525475136, george_meade:2.24572512226, james_a._garfield:2.19362076221, louis_riel:2.08405674689, seminole_wars:2.07822930834",this encounter was precipitated by a violent raid on fort williams a year earlier.
186302,0,mary_baker_eddy,"thomas_nast:0.104442287188, eleanor_roosevelt:0.0434449168727, henry_the_navigator:0.0280479910914, margaret_sanger:0.0236202545761, huey_long:0.0226652773584, jane_addams:0.0225746109443, victoria_woodhull:0.0220878864061, mary_baker_eddy:0.017653389358, dorr_rebellion:0.0170247264295, john_brown_(abolitionist):0.0143260516224, first_crusade:0.0135256952871, genghis_khan:0.0121384610323, salem_witch_trials:0.0117755133314, elizabeth_cady_stanton:0.0112691104295, henry_i_of_england:0.00971099491065, james_k._polk:0.00945125418168, francisco_i._madero:0.009352568174, john_paul_jones:0.0091820116121, st._bartholomew's_day_massacre:0.00887965159293, huldrych_zwingli:0.00878423257252","mary_baker_eddy:5.78701081889, thomas_nast:2.80408605955, boxer_rebellion:2.7353554293, louis_brandeis:2.19257876583, nero:2.14657056564, margaret_thatcher:2.14227319725, margaret_sanger:2.11721877929, eleanor_roosevelt:2.05084963922, brigham_young:1.961864416, winston_churchill:1.91321014558, calvin_coolidge:1.83154135384, mary,_queen_of_scots:1.8067805312, brian_mulroney:1.78214013074, herbert_hoover:1.73710716718, martin_luther:1.7365146415, john_brown_(abolitionist):1.73014218223, francisco_vasquez_de_coronado:1.7216263187, brook_farm:1.7216263187, erie_canal:1.70994645591, ethan_allen:1.68527035074",mark_twain is said to have called this woman perhaps sarcastically the mother of our age after harper 's turned down his satirical 1903 essay about her work.
4034,0,treaty_of_waitangi,"treaty_of_ghent:0.367773626545, ostend_manifesto:0.217361431472, treaty_of_waitangi:0.102160731376, indira_gandhi:0.0312556201528, kellogg-briand_pact:0.0287960246724, magna_carta:0.0287419035501, wilmot_proviso:0.0280829887791, jay_treaty:0.0219862108168, gadsden_purchase:0.0207705297842, lateran_treaty:0.0197909487595, xyz_affair:0.00638801270632, missouri_compromise:0.00628191116521, atlantic_charter:0.00618796005951, hull_house:0.00533022188349, jameson_raid:0.00465074706276, alien_and_sedition_acts:0.00398105971944, fugitive_slave_laws:0.00386426113834, wars_of_the_roses:0.00350070555321, october_manifesto:0.00347083604409, cherokee:0.00235375213639","vitus_bering:5.56190605623, treaty_of_waitangi:5.56190605623, meiji_restoration:5.56190605623, treaty_of_brest-litovsk:3.29255973109, tokugawa_ieyasu:2.77767349458, getulio_vargas:2.77767349458, fashoda_incident:2.77767349458, trent_affair:2.59334597637, suez_crisis:2.55332471877, joseph_mccarthy:2.47432610721, jay_treaty:2.47432610721, martin_luther:2.36289218725, easter_rising:2.30724232869, gunpowder_plot:2.27721948559, pontiac_(person):2.11928194119, james_k._polk:2.11928194119, david_lloyd_george:2.09639760514, congress_of_vienna:2.06045490878, margaret_thatcher:1.96454972183, oliver_cromwell:1.94513193356",lord normanby advised one of its signatories to not purchase any territory.
4034,1,treaty_of_waitangi,"treaty_of_ghent:0.429224237217, treaty_of_waitangi:0.359196959754, kellogg-briand_pact:0.0492669314341, jay_treaty:0.0180105841704, lateran_treaty:0.00961879404435, jameson_raid:0.00688480150636, gadsden_purchase:0.00673449301401, indira_gandhi:0.00660639287219, magna_carta:0.00642827163362, xyz_affair:0.00441570919227, whig_party_(united_states):0.0033156097795, ostend_manifesto:0.0032934855898, fourteen_points:0.00237295029409, treaty_of_utrecht:0.0023445769943, treaty_of_portsmouth:0.00227228138367, cherokee:0.0022493660677, andrew_jackson:0.00211586206251, atlantic_charter:0.00206325540494, fugitive_slave_laws:0.00202396101418, battle_of_trenton:0.00197936046643","treaty_of_waitangi:6.91759895292, meiji_restoration:6.91759895292, easter_rising:3.04802627033, william_mckinley:2.93348738782, margaret_thatcher:2.6964954447, douglas_macarthur:2.303825412, john_wycliffe:2.29973265356, william_ewart_gladstone:2.19598389513, john_adams:2.13134371758, neville_chamberlain:2.05914288442, guelphs_and_ghibellines:2.05914288442, benjamin_disraeli:1.93728998239, john_hay:1.89365203881, james_k._polk:1.87979872036, tokugawa_ieyasu:1.86841231384, william_h._seward:1.8467621746, muhammad:1.8310879184, xyz_affair:1.82684052063, second_boer_war:1.82451302327, portugal:1.80573492934",lord normanby advised one of its signatories to not purchase any territory. the recipient of this advice william hobson gathered negotiators in the bay of islands.
186308,0,allan_pinkerton,"otto_von_bismarck:0.121422670082, william_the_conqueror:0.102360950689, horace_greeley:0.0610100165228, calvin_coolidge:0.0447960265417, thomas_paine:0.0305317582187, charlemagne:0.0276705073896, charles_sumner:0.0265893427245, kublai_khan:0.0223283301024, leonid_brezhnev:0.018625232957, fidel_castro:0.0185217718797, william_lloyd_garrison:0.0164991884479, mark_antony:0.0144266828534, jamaica:0.0136894102967, frederick_douglass:0.0130911075228, susan_b._anthony:0.0122415222665, allan_pinkerton:0.0111981592496, homestead_strike:0.010517799005, huldrych_zwingli:0.0100694378075, council_of_constance:0.00946241450891, francisco_pizarro:0.0092788517158","allan_pinkerton:5.5306640811, charles_sumner:3.83359604697, john_brown_(abolitionist):2.89563187277, frederick_douglass:2.86528023934, william_mckinley:2.72506624429, bay_of_pigs_invasion:2.61819299936, christopher_columbus:2.60805250567, james_k._polk:2.4701444067, francisco_franco:2.44293577864, miguel_hidalgo_y_costilla:2.28948901677, monroe_doctrine:2.26743034765, fidel_castro:2.20039085246, otto_von_bismarck:2.15149512915, ulysses_s._grant:2.11597394252, francisco_i._madero:2.0680995755, manifest_destiny:2.02830436591, henry_cabot_lodge:1.98857464065, jamaica:1.98204178055, hernando_de_soto:1.93472933837, jefferson_davis:1.92943528618",this man was hired by the spanish government in 1872 to help suppress an anti-slavery rebellion in cuba.
186308,1,allan_pinkerton,"horace_greeley:0.0580475609785, allan_pinkerton:0.0472632711353, otto_von_bismarck:0.0442396286603, kulturkampf:0.0259448946783, william_lloyd_garrison:0.025193505883, calvin_coolidge:0.0208389901269, bay_of_pigs_invasion:0.0205774917849, huldrych_zwingli:0.018725119876, frederick_douglass:0.0183096405864, battle_of_salamis:0.015227867161, thomas_paine:0.0149605623035, charles_sumner:0.0124868014912, congress_of_berlin:0.0110252693624, finland:0.0108587461018, peter_the_great:0.00941962419156, kublai_khan:0.00923186223021, charles_lindbergh:0.00913171074325, antonio_lopez_de_santa_anna:0.00845599062382, homestead_strike:0.00827426541358, leon_trotsky:0.00806364592319","allan_pinkerton:5.40406416652, john_brown_(abolitionist):3.73460164168, william_mckinley:3.12353806889, frederick_douglass:3.10090482037, jefferson_davis:2.84445005394, charles_sumner:2.83772006734, manifest_destiny:2.70560910304, franklin_pierce:2.67746807154, ulysses_s._grant:2.59195279221, john_sherman:2.29975342693, christopher_columbus:2.26707367485, james_g._blaine:2.19691104151, stephen_a._douglas:2.08490030852, grover_cleveland:1.95802934298, trent_affair:1.80453794336, john_hay:1.77427005586, winston_churchill:1.76564872933, john_wilkes_booth:1.73459733022, james_k._polk:1.72953233226, giuseppe_garibaldi:1.72729583157",this man was hired by the spanish government in 1872 to help suppress an anti-slavery rebellion in cuba. he moved to chicago in the 1840s and helped solve a series of train robberies in the following decade which brought him to the attention of abraham_lincoln.
