Question ID,Sentence Position,Answer,QANTA Scores
3249,5,paris_commune,"paris_commune:0.221076680793, cultural_revolution:0.034509894819, spanish_civil_war:0.0116469490119, prague_spring:0.00914632958609, luddite:0.00806587806975, october_manifesto:0.00699698026323, caroline_affair:0.00694389646505, seneca_falls_convention:0.00689352761987, mustafa_kemal_ataturk:0.00665556019594, william_ewart_gladstone:0.00645809254067, second_bank_of_the_united_states:0.00606010909284, edict_of_nantes:0.0060573399255, taiping_rebellion:0.00594519770695, muhammad_ali_jinnah:0.00592319956155, easter_rising:0.00587515621173, second_boer_war:0.00579287940642, battle_of_puebla:0.00577153265494, treaty_of_brest-litovsk:0.00567131972198, congress_of_berlin:0.00562256520271, neville_chamberlain:0.00518589098757"
4387,0,mali_empire,"mali_empire:0.81357968508, triangle_shirtwaist_factory_fire:0.0224785069851, yuan_dynasty:0.0169443204366, opium_wars:0.0155398859147, samuel_adams:0.00823151446053, albany_congress:0.00686425807527, songhai_empire:0.00594057690882, inca_empire:0.00532236918389, john_hancock:0.00422363263531, ancient_corinth:0.00416425935667, carthage:0.00403905442003, khmer_empire:0.00384782245669, stephen_a._douglas:0.00323921736634, tammany_hall:0.00319953894466, sparta:0.00309789506184, george_b._mcclellan:0.0030129143854, ghana:0.00262554788532, byzantine_empire:0.002419606863, battle_of_austerlitz:0.00224120998774, pierre_trudeau:0.00186147835137"
4387,1,mali_empire,"mali_empire:0.863531876506, triangle_shirtwaist_factory_fire:0.011201150863, samuel_adams:0.0110465324374, horatio_gates:0.00757492254068, songhai_empire:0.0075071848327, john_hancock:0.00304520225908, ghana:0.00256966718247, sparta:0.00250348330589, battle_of_austerlitz:0.00243907639927, albany_congress:0.00240478613358, pierre_trudeau:0.00217896246121, byzantine_empire:0.00207157363765, opium_wars:0.00203990295134, battle_of_salamis:0.00178009397619, teutonic_knights:0.001623137532, state_of_franklin:0.00132048589521, knights_of_labor:0.00131320148003, inca_empire:0.00126647970871, congress_of_berlin:0.00124118278242, seminole_wars:0.00119079581903"
4387,2,mali_empire,"mali_empire:0.882594671077, songhai_empire:0.0114175158361, horatio_gates:0.00863693760438, ghana:0.00758988706358, muhammad:0.00421069054382, teutonic_knights:0.00380659054484, triangle_shirtwaist_factory_fire:0.00358399695035, peloponnesian_war:0.00322876750768, samuel_adams:0.00249452845871, battle_of_austerlitz:0.00203803624313, philip_ii_of_macedon:0.00202863762931, battle_of_salamis:0.00145919425875, benito_mussolini:0.00142418409833, opium_wars:0.00140868758293, byzantine_empire:0.00134563289103, great_northern_war:0.00131916834702, sparta:0.00131623210447, carthage:0.00127582268941, john_hancock:0.00120493836251, cherokee:0.00118919764999"
4387,3,mali_empire,"mali_empire:0.863294472919, songhai_empire:0.0248933412938, ghana:0.0127578124511, byzantine_empire:0.00588755669283, horatio_gates:0.00502045621893, teutonic_knights:0.00427233972322, muhammad:0.00318359537107, cherokee:0.00300812914596, carthage:0.00257166298511, ming_dynasty:0.00207914271655, battle_of_austerlitz:0.00193376687762, peloponnesian_war:0.00193161317984, khmer_empire:0.00181426664254, justinian_i:0.00175560317857, triangle_shirtwaist_factory_fire:0.00158887281617, philip_ii_of_macedon:0.00157524734128, vandals:0.00147076704382, opium_wars:0.00139891685884, samuel_adams:0.00136813579169, george_washington:0.00124767309171"
2340,2,tammany_hall,"tammany_hall:0.056286274657, thomas_nast:0.045168869207, dorr_rebellion:0.0257461895514, daniel_boone:0.0129935507064, anti-masonic_party:0.0120947581424, molly_maguires:0.0115679915942, whiskey_ring:0.0113819298724, black_hole_of_calcutta:0.011187787065, black_panther_party:0.00989955311427, green_mountain_boys:0.00986322821243, samuel_j._tilden:0.00970239110991, brook_farm:0.00898749864712, night_of_the_long_knives:0.00879698267144, eleanor_roosevelt:0.00820928906864, marcus_garvey:0.00778626438556, peterloo_massacre:0.0076378456123, maine:0.00754919051427, charles_stewart_parnell:0.00743181345168, triangle_shirtwaist_factory_fire:0.00740574716761, cecil_rhodes:0.00719866810897"
2340,3,tammany_hall,"tammany_hall:0.0921924895067, thomas_nast:0.055369409063, samuel_j._tilden:0.0301112041323, anti-masonic_party:0.0192134699671, daniel_boone:0.0116307849313, charles_stewart_parnell:0.0113962453266, black_panther_party:0.0105545901868, black_hole_of_calcutta:0.00965890647107, dorr_rebellion:0.00949532042982, grover_cleveland:0.00804450493873, marcus_garvey:0.00782635663087, molly_maguires:0.00779843031426, whiskey_ring:0.00768992945855, aaron_burr:0.00722658267204, whig_party_(united_states):0.00719099434851, horace_greeley:0.00687932006656, triangle_shirtwaist_factory_fire:0.00675776620847, eleanor_roosevelt:0.00653551418965, fashoda_incident:0.00648637563569, night_of_the_long_knives:0.00640170906972"
2350,0,maine,"maine:0.0668840820505, james_g._blaine:0.0278474724805, whiskey_rebellion:0.0207983993256, george_meade:0.0195789863545, george_b._mcclellan:0.0180742604198, henry_l._stimson:0.0178722874177, battle_of_antietam:0.0163547877031, ambrose_burnside:0.0153627890508, battle_of_gettysburg:0.0138976211867, john_hay:0.0116447460194, william_mckinley:0.0112642364542, john_t._scopes:0.00936049468806, thaddeus_stevens:0.00919340996822, james_a._garfield:0.00843932971919, long_march:0.00836225288272, louisiana_purchase:0.00829657220084, chiang_kai-shek:0.00775947125961, hudson's_bay_company:0.00753974833352, sam_houston:0.00743657093597, cleisthenes:0.00704491638176"
2350,1,maine,"maine:0.0550468970505, george_meade:0.0209736690584, james_a._garfield:0.0175793787044, whiskey_rebellion:0.017413823987, james_g._blaine:0.0129229745105, chiang_kai-shek:0.0116855319868, george_b._mcclellan:0.0107913405388, henry_l._stimson:0.00957246508236, battle_of_gettysburg:0.00898757268484, long_march:0.00896089986136, hudson's_bay_company:0.00880897577886, cleisthenes:0.00879206713986, john_hay:0.00874432096345, thaddeus_stevens:0.00835732625599, william_mckinley:0.00823565972105, john_t._scopes:0.00790288459541, antonio_lopez_de_santa_anna:0.00758815866283, louisiana_purchase:0.00680178878354, battle_of_antietam:0.00668504663387, huey_long:0.00645903604225"
2350,2,maine,"maine:0.0734409019071, george_meade:0.0161104003206, chiang_kai-shek:0.0131915330456, james_g._blaine:0.0125382734263, long_march:0.0117714997195, james_a._garfield:0.0115627896605, whiskey_rebellion:0.0110630164213, john_quincy_adams:0.00985863740583, george_b._mcclellan:0.00982134606777, thaddeus_stevens:0.00922506720174, henry_l._stimson:0.00824737885854, william_mckinley:0.00814285842578, hudson's_bay_company:0.00778045087365, grover_cleveland:0.00757621486807, horace_greeley:0.0074042082818, cleisthenes:0.00698831077434, tammany_hall:0.00677163824415, benjamin_harrison:0.00662544239347, earl_warren:0.00651497707363, sam_houston:0.00603008498451"
2350,3,maine,"maine:0.118301535356, james_g._blaine:0.0336512519637, grover_cleveland:0.0209680812002, long_march:0.0153142463487, chiang_kai-shek:0.0125845479437, james_a._garfield:0.0107681879573, henry_l._stimson:0.00995727894421, george_b._mcclellan:0.00988387705992, john_quincy_adams:0.00985497495069, benjamin_harrison:0.00920724872437, tammany_hall:0.00884997865826, whiskey_rebellion:0.00841493176242, antonio_lopez_de_santa_anna:0.00784599261853, sam_houston:0.0076167105245, thaddeus_stevens:0.00697948443279, william_mckinley:0.00693587531907, george_meade:0.00680402968311, hudson's_bay_company:0.00661677902197, ronald_reagan:0.00639837197181, earl_warren:0.00615189018345"
4402,2,taiping_rebellion,"taiping_rebellion:0.0419652076847, boxer_rebellion:0.025853183559, war_of_the_pacific:0.020727406794, wars_of_the_roses:0.0183205150485, black_hawk_war:0.01429589635, tokugawa_shogunate:0.0132257910398, spanish_civil_war:0.0129377230217, ostend_manifesto:0.01225210019, peace_of_westphalia:0.0114353167257, easter_rising:0.0113006916097, seminole_wars:0.0107555714775, alexander_ii_of_russia:0.0106852893546, safavid_dynasty:0.0102243625711, bonus_army:0.00988114739477, jawaharlal_nehru:0.00953298612084, dorr_rebellion:0.00945072081867, battle_of_the_bulge:0.00894434497922, justinian_i:0.00887791075553, prague_spring:0.00877635133287, war_of_devolution:0.00876725930622"
4402,3,taiping_rebellion,"taiping_rebellion:0.0565281519044, tang_dynasty:0.0160306940583, tokugawa_shogunate:0.0141154533091, spanish_civil_war:0.0136405015878, boxer_rebellion:0.0131396085524, black_hawk_war:0.0129307266667, whiskey_rebellion:0.0117087023113, safavid_dynasty:0.0115494745919, ostend_manifesto:0.0110133383888, battle_of_marathon:0.0103003667603, alexander_ii_of_russia:0.00973164041402, inca_empire:0.00965189653411, paris_commune:0.00913757696305, battle_of_tannenberg:0.00897877254781, easter_rising:0.00823125292074, war_of_the_pacific:0.00820885572807, han_dynasty:0.00808554896726, wars_of_the_roses:0.00791175942814, seminole_wars:0.0079029733939, war_of_devolution:0.00778533846471"
4402,4,taiping_rebellion,"taiping_rebellion:0.121488131924, boxer_rebellion:0.0142015226786, seminole_wars:0.0131365368878, ostend_manifesto:0.0101716438477, alexander_ii_of_russia:0.0100728884961, whiskey_rebellion:0.00999424916187, black_hawk_war:0.00930036777535, tang_dynasty:0.00900482874012, tokugawa_shogunate:0.00894500225115, easter_rising:0.00797403840896, safavid_dynasty:0.00763450464475, charles_lindbergh:0.00694107599175, spanish_civil_war:0.00673868378175, ming_dynasty:0.00661399504971, inca_empire:0.00653785575572, han_dynasty:0.00648369891928, seneca_falls_convention:0.00646219048748, haymarket_affair:0.00631941051599, daniel_boone:0.00608707625305, war_of_devolution:0.00593882497145"
4402,5,taiping_rebellion,"taiping_rebellion:0.223658378785, boxer_rebellion:0.0136933652772, seminole_wars:0.0115963545792, alexander_ii_of_russia:0.0107912614189, black_hawk_war:0.0107164482248, tang_dynasty:0.00992897787402, easter_rising:0.00797228189699, whiskey_rebellion:0.00794740765943, ostend_manifesto:0.0075140679311, safavid_dynasty:0.006822857373, han_dynasty:0.00679487804016, tokugawa_shogunate:0.00675070369804, ming_dynasty:0.00652564868173, ethan_allen:0.00595215191083, spanish_civil_war:0.00594606209019, charles_lindbergh:0.00593276500574, babur:0.00581045969826, paris_commune:0.00573809173666, teutonic_knights:0.00571474279949, haymarket_affair:0.00566641047271"
4402,6,taiping_rebellion,"taiping_rebellion:0.529571466763, boxer_rebellion:0.00969120865688, black_hawk_war:0.00804146787007, han_dynasty:0.00713806282845, alexander_ii_of_russia:0.00665771992659, seminole_wars:0.00550140262717, tang_dynasty:0.00540898982325, ostend_manifesto:0.00516846576966, easter_rising:0.00497426462992, umayyad_caliphate:0.00448831023322, ethan_allen:0.00447365851517, battle_of_tannenberg:0.0043763643888, gaius_marius:0.00412087477798, ming_dynasty:0.00392827545195, haymarket_affair:0.00392512179369, justinian_i:0.00388269538876, arthur_wellesley,_1st_duke_of_wellington:0.00385266549442, maria_theresa:0.00368632409518, david_lloyd_george:0.00365677541942, teutonic_knights:0.00359923996267"
4402,7,taiping_rebellion,"taiping_rebellion:0.515589373507, boxer_rebellion:0.0100307176156, han_dynasty:0.00977477208414, black_hawk_war:0.00948352381959, tang_dynasty:0.00778504186989, alexander_ii_of_russia:0.00658476656625, seminole_wars:0.00645982543823, teutonic_knights:0.00524156681494, darius_i:0.00522678974787, khmer_empire:0.00486361270772, easter_rising:0.00449881740376, ming_dynasty:0.00442080443121, umayyad_caliphate:0.00440400436772, ethan_allen:0.0041092059752, battle_of_tannenberg:0.00406324507437, gaius_marius:0.00395065686013, safavid_dynasty:0.00392441136077, haymarket_affair:0.00378330580462, francisco_franco:0.00376974373599, justinian_i:0.00375450887522"
162102,1,treaty_of_utrecht,"treaty_of_utrecht:0.730283420341, war_of_the_spanish_succession:0.0181269641818, jacques_cartier:0.0116656965617, portugal:0.009364318388, opium_wars:0.00575699013742, st._bartholomew's_day_massacre:0.00513628659839, hanseatic_league:0.00433453316086, haile_selassie:0.00431641118663, vasco_da_gama:0.00420458569491, winston_churchill:0.00396331295527, cecil_rhodes:0.00390014426883, franklin_pierce:0.00351413936002, alexander_h._stephens:0.00317667217935, maria_theresa:0.00309185347106, emiliano_zapata:0.00282077873842, james_g._blaine:0.00274208391368, peace_of_westphalia:0.00271752091121, lewis_cass:0.00242974187665, christopher_columbus:0.00241949186402, warren_g._harding:0.00239138668562"
162102,2,treaty_of_utrecht,"treaty_of_utrecht:0.774876625823, war_of_the_spanish_succession:0.0499812471587, opium_wars:0.00824385670931, jacques_cartier:0.00620274621448, hanseatic_league:0.0050668060262, jameson_raid:0.00452840418503, winston_churchill:0.00427912210595, maria_theresa:0.00375850802181, war_of_the_austrian_succession:0.00303165908363, battle_of_blenheim:0.00299256608416, peace_of_westphalia:0.00290944415912, franklin_pierce:0.00280450742504, atlantic_charter:0.002405873728, portugal:0.00215039007628, cecil_rhodes:0.00213665745125, st._bartholomew's_day_massacre:0.00201845052999, treaty_of_waitangi:0.0020023572979, guelphs_and_ghibellines:0.00189388732132, david_lloyd_george:0.00188254406429, alexander_h._stephens:0.0017685287697"
4408,1,safavid_dynasty,"safavid_dynasty:0.126599919267, chandragupta_maurya:0.0325046524319, byzantine_empire:0.0281035239391, hyksos:0.0230736927104, inca_empire:0.0229729483959, bonus_army:0.0218272294012, ethan_allen:0.0202757897317, atahualpa:0.0191107636713, paris_commune:0.0160858944429, songhai_empire:0.0155245606492, babur:0.0125802701978, suleiman_the_magnificent:0.0124384303918, prague_spring:0.0114678619708, cleisthenes:0.0111635868994, jawaharlal_nehru:0.0107512312217, indira_gandhi:0.00941519999488, mughal_empire:0.00928826432916, magna_carta:0.00887586264905, peterloo_massacre:0.00887380817451, umayyad_caliphate:0.0086424821994"
4408,2,safavid_dynasty,"safavid_dynasty:0.436038730036, chandragupta_maurya:0.0213336133299, hyksos:0.0207502622431, ethan_allen:0.0198670255565, babur:0.0153323656162, suleiman_the_magnificent:0.0118930943021, mughal_empire:0.0112310905193, songhai_empire:0.0112171036247, golden_horde:0.0105711012061, byzantine_empire:0.00968179277384, paris_commune:0.00894292970171, umayyad_caliphate:0.0084862396778, magna_carta:0.00757423930106, inca_empire:0.00738716090413, alexander_ii_of_russia:0.00731921286963, ghana:0.00728313204129, yuan_dynasty:0.00723324123027, bonus_army:0.00703037331435, tang_dynasty:0.00634564237974, peterloo_massacre:0.00570270279254"
4408,3,safavid_dynasty,"safavid_dynasty:0.625898313164, mughal_empire:0.0381161168471, ethan_allen:0.0137776919681, babur:0.0129886868312, hyksos:0.0122079983169, chandragupta_maurya:0.0101269567508, ghana:0.00845458569134, suleiman_the_magnificent:0.00803771319747, songhai_empire:0.00769046485898, umayyad_caliphate:0.00759453896282, golden_horde:0.00736768113601, paris_commune:0.00675146161885, byzantine_empire:0.00645522231901, yuan_dynasty:0.0064170216392, genghis_khan:0.00627041769007, ming_dynasty:0.00585111787254, akbar:0.00547268430138, kublai_khan:0.00462993670225, tokugawa_shogunate:0.0044263918977, hanseatic_league:0.0039656156924"
4408,4,safavid_dynasty,"safavid_dynasty:0.724175361635, suleiman_the_magnificent:0.0303554562056, mughal_empire:0.0216809256719, chandragupta_maurya:0.00959862197835, umayyad_caliphate:0.00876548382743, hyksos:0.00793327192476, babur:0.00767586049411, songhai_empire:0.00715352167399, ethan_allen:0.00698604125734, yuan_dynasty:0.00597245133883, byzantine_empire:0.00528842616487, paris_commune:0.00485664471319, golden_horde:0.00479019531044, ming_dynasty:0.00459864396626, ghana:0.00424294459163, akbar:0.00382718959297, genghis_khan:0.00334671002586, tokugawa_shogunate:0.00311799702001, kublai_khan:0.0026582546241, charles_martel:0.00245586498066"
4408,5,safavid_dynasty,"safavid_dynasty:0.848103974267, mughal_empire:0.014935978172, suleiman_the_magnificent:0.012284775175, hyksos:0.00620303527654, chandragupta_maurya:0.00535218100245, umayyad_caliphate:0.00479128162587, yuan_dynasty:0.00460261296778, paris_commune:0.00425664203438, ming_dynasty:0.00400717693518, ethan_allen:0.00350990176741, songhai_empire:0.00327025168335, ghana:0.00290945940421, byzantine_empire:0.00290813626134, tokugawa_shogunate:0.00242418136521, akbar:0.00214646918405, babur:0.00211475154718, genghis_khan:0.00189271126478, golden_horde:0.00165404514515, tokugawa_ieyasu:0.00161557250656, william_ewart_gladstone:0.00156489674038"
4408,6,safavid_dynasty,"safavid_dynasty:0.851651651267, mughal_empire:0.0134585134076, suleiman_the_magnificent:0.0118007569721, hyksos:0.00531572398877, chandragupta_maurya:0.00511787804593, paris_commune:0.00439540113364, umayyad_caliphate:0.00400387552126, yuan_dynasty:0.00398191796593, ming_dynasty:0.00392879516811, songhai_empire:0.0032351648874, tokugawa_shogunate:0.00319295426279, ethan_allen:0.00307154565378, ghana:0.00303334941223, byzantine_empire:0.0029094383502, babur:0.00206778715173, akbar:0.00199662080385, tokugawa_ieyasu:0.00177497547042, kublai_khan:0.00173080554539, william_ewart_gladstone:0.00166949521339, golden_horde:0.00150875815364"
